Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-10-06 09:30:00-04:00,257.94500732421875,259.07000732421875,255.0500030517578,257.7799987792969,11669158,0.0,0.0,AAPL
2025-10-06 10:30:00-04:00,257.79998779296875,257.9800109863281,257.2799987792969,257.5513000488281,3447400,0.0,0.0,AAPL
2025-10-06 11:30:00-04:00,257.56500244140625,257.6700134277344,256.7699890136719,257.1300048828125,3501833,0.0,0.0,AAPL
2025-10-06 12:30:00-04:00,257.1300048828125,257.4800109863281,256.1304931640625,256.55999755859375,2877222,0.0,0.0,AAPL
2025-10-06 13:30:00-04:00,256.54998779296875,256.68121337890625,255.5,256.18499755859375,5922536,0.0,0.0,AAPL
2025-10-06 14:30:00-04:00,256.1802062988281,256.6600036621094,256.06500244140625,256.510009765625,2693724,0.0,0.0,AAPL
2025-10-06 15:30:00-04:00,256.510009765625,257.25,256.4599914550781,256.6499938964844,3577742,0.0,0.0,AAPL
2025-10-07 09:30:00-04:00,256.82000732421875,257.3999938964844,256.2799987792969,256.67999267578125,6425357,0.0,0.0,AAPL
2025-10-07 10:30:00-04:00,256.6700134277344,257.10791015625,255.60000610351562,256.3789978027344,4531854,0.0,0.0,AAPL
2025-10-07 11:30:00-04:00,256.3900146484375,256.84979248046875,255.88999938964844,256.3384094238281,3693772,0.0,0.0,AAPL
2025-10-07 12:30:00-04:00,256.3299865722656,256.6600036621094,255.75430297851562,255.88999938964844,2335693,0.0,0.0,AAPL
2025-10-07 13:30:00-04:00,255.86000061035156,256.1499938964844,255.42999267578125,256.06988525390625,2294433,0.0,0.0,AAPL
2025-10-07 14:30:00-04:00,256.07000732421875,256.301513671875,255.91009521484375,256.0199890136719,2361474,0.0,0.0,AAPL
2025-10-07 15:30:00-04:00,256.0199890136719,256.6199951171875,255.9199981689453,256.489990234375,3978516,0.0,0.0,AAPL
2025-10-08 09:30:00-04:00,256.5299987792969,258.19000244140625,256.1099853515625,257.8399963378906,8459277,0.0,0.0,AAPL
2025-10-08 10:30:00-04:00,257.8599853515625,258.4549865722656,257.20001220703125,258.0400085449219,4427277,0.0,0.0,AAPL
2025-10-08 11:30:00-04:00,258.05499267578125,258.5199890136719,257.55999755859375,258.20001220703125,2832234,0.0,0.0,AAPL
2025-10-08 12:30:00-04:00,258.19000244140625,258.32501220703125,257.625,257.92498779296875,2099955,0.0,0.0,AAPL
2025-10-08 13:30:00-04:00,257.92498779296875,258.20001220703125,257.6499938964844,257.9150085449219,2280625,0.0,0.0,AAPL
2025-10-08 14:30:00-04:00,257.8999938964844,258.42999267578125,257.739990234375,258.25,2564469,0.0,0.0,AAPL
2025-10-08 15:30:00-04:00,258.239990234375,258.489990234375,257.8800048828125,258.0299987792969,4214118,0.0,0.0,AAPL
2025-10-09 09:30:00-04:00,257.3299865722656,257.3599853515625,254.8090057373047,254.97999572753906,8612385,0.0,0.0,AAPL
2025-10-09 10:30:00-04:00,254.5800018310547,255.1199951171875,254.57009887695312,254.89500427246094,4441161,0.0,0.0,AAPL
2025-10-09 11:30:00-04:00,254.47000122070312,254.61000061035156,253.8260955810547,253.84500122070312,4409804,0.0,0.0,AAPL
2025-10-09 12:30:00-04:00,253.8800048828125,254.00999450683594,253.2030029296875,253.4575958251953,2710789,0.0,0.0,AAPL
2025-10-09 13:30:00-04:00,253.72999572753906,253.72999572753906,253.41009521484375,253.55999755859375,2363786,0.0,0.0,AAPL
2025-10-09 14:30:00-04:00,253.44000244140625,254.08999633789062,253.41000366210938,253.89999389648438,3949781,0.0,0.0,AAPL
2025-10-09 15:30:00-04:00,253.69000244140625,254.27000427246094,253.63999938964844,253.97999572753906,3200147,0.0,0.0,AAPL
2025-10-10 09:30:00-04:00,255.32000732421875,256.29290771484375,254.8800048828125,255.17999267578125,7963458,0.0,0.0,AAPL
2025-10-10 10:30:00-04:00,255.1999969482422,255.3000030517578,248.9499969482422,249.41000366210938,9992812,0.0,0.0,AAPL
2025-10-10 11:30:00-04:00,249.0399932861328,249.6649932861328,247.75999450683594,248.61000061035156,6989327,0.0,0.0,AAPL
2025-10-10 12:30:00-04:00,248.58999633789062,249.05999755859375,247.05999755859375,247.80999755859375,4394995,0.0,0.0,AAPL
2025-10-10 13:30:00-04:00,247.77000427246094,248.57000732421875,247.0800018310547,247.16000366210938,4882982,0.0,0.0,AAPL
2025-10-10 14:30:00-04:00,247.13710021972656,247.30999755859375,245.81500244140625,246.1649932861328,5426839,0.0,0.0,AAPL
2025-10-10 15:30:00-04:00,246.1699981689453,246.99000549316406,244.57000732421875,245.27999877929688,8519891,0.0,0.0,AAPL
