Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-10-06 09:30:00-04:00,246.13999938964844,249.66000366210938,245.69000244140625,246.09800720214844,4373843,0.0,0.0,GOOG
2025-10-06 10:30:00-04:00,246.0500030517578,247.28199768066406,246.0399932861328,247.0399932861328,1614988,0.0,0.0,GOOG
2025-10-06 11:30:00-04:00,247.07989501953125,249.4199981689453,247.0500030517578,249.05499267578125,1251392,0.0,0.0,GOOG
2025-10-06 12:30:00-04:00,249.05999755859375,250.5,248.85000610351562,249.88999938964844,1568368,0.0,0.0,GOOG
2025-10-06 13:30:00-04:00,249.9199981689453,251.61929321289062,246.74000549316406,251.39999389648438,2780352,0.0,0.0,GOOG
2025-10-06 14:30:00-04:00,251.39999389648438,252.1999969482422,251.00999450683594,251.2449951171875,1417102,0.0,0.0,GOOG
2025-10-06 15:30:00-04:00,251.22500610351562,252.05999755859375,250.92100524902344,251.50999450683594,1941601,0.0,0.0,GOOG
2025-10-07 09:30:00-04:00,248.94500732421875,251.5500030517578,248.35000610351562,249.4499969482422,3686636,0.0,0.0,GOOG
2025-10-07 10:30:00-04:00,249.4250030517578,249.57000732421875,247.69000244140625,248.68499755859375,1994938,0.0,0.0,GOOG
2025-10-07 11:30:00-04:00,248.6750030517578,248.6750030517578,246.91000366210938,247.49000549316406,1466798,0.0,0.0,GOOG
2025-10-07 12:30:00-04:00,247.49000549316406,248.0500030517578,247.08999633789062,247.94500732421875,785469,0.0,0.0,GOOG
2025-10-07 13:30:00-04:00,247.9600067138672,248.47000122070312,247.6199951171875,248.11500549316406,1022732,0.0,0.0,GOOG
2025-10-07 14:30:00-04:00,248.10000610351562,248.33999633789062,247.5019989013672,247.64500427246094,917732,0.0,0.0,GOOG
2025-10-07 15:30:00-04:00,247.64999389648438,247.8000030517578,246.80999755859375,247.1199951171875,1567594,0.0,0.0,GOOG
2025-10-08 09:30:00-04:00,246.25,247.19000244140625,245.08999633789062,246.87759399414062,2982100,0.0,0.0,GOOG
2025-10-08 10:30:00-04:00,246.85000610351562,247.25999450683594,245.3000946044922,246.35000610351562,1546167,0.0,0.0,GOOG
2025-10-08 11:30:00-04:00,246.35499572753906,246.6199951171875,245.85000610351562,246.07000732421875,1334538,0.0,0.0,GOOG
2025-10-08 12:30:00-04:00,246.0399932861328,246.10000610351562,245.1699981689453,245.86000061035156,1085121,0.0,0.0,GOOG
2025-10-08 13:30:00-04:00,245.8612060546875,246.17999267578125,245.3249969482422,245.63499450683594,979080,0.0,0.0,GOOG
2025-10-08 14:30:00-04:00,245.64999389648438,246.0500030517578,245.42999267578125,245.76499938964844,1363197,0.0,0.0,GOOG
2025-10-08 15:30:00-04:00,245.74000549316406,245.96499633789062,245.14999389648438,245.4949951171875,1771672,0.0,0.0,GOOG
2025-10-09 09:30:00-04:00,245.10000610351562,245.54930114746094,241.41009521484375,241.66000366210938,5282455,0.0,0.0,GOOG
2025-10-09 10:30:00-04:00,241.65499877929688,241.8000030517578,240.160400390625,240.36000061035156,3833734,0.0,0.0,GOOG
2025-10-09 11:30:00-04:00,240.33999633789062,242.45989990234375,239.69000244140625,241.89219665527344,1993230,0.0,0.0,GOOG
2025-10-09 12:30:00-04:00,241.875,242.0399932861328,241.14999389648438,241.2949981689453,929300,0.0,0.0,GOOG
2025-10-09 13:30:00-04:00,241.27999877929688,241.69700622558594,241.0399932861328,241.22000122070312,1167510,0.0,0.0,GOOG
2025-10-09 14:30:00-04:00,241.19000244140625,241.97999572753906,241.12010192871094,241.7050018310547,868876,0.0,0.0,GOOG
2025-10-09 15:30:00-04:00,241.6800994873047,242.16000366210938,241.52999877929688,242.16000366210938,1415339,0.0,0.0,GOOG
2025-10-10 09:30:00-04:00,242.16000366210938,244.82290649414062,241.5500030517578,243.38499450683594,3301742,0.0,0.0,GOOG
2025-10-10 10:30:00-04:00,243.3699951171875,243.80999755859375,238.5399932861328,239.0,3803662,0.0,0.0,GOOG
2025-10-10 11:30:00-04:00,238.99000549316406,240.1199951171875,237.6199951171875,239.43719482421875,3197317,0.0,0.0,GOOG
2025-10-10 12:30:00-04:00,239.44000244140625,239.81500244140625,237.7899932861328,239.5,2584076,0.0,0.0,GOOG
2025-10-10 13:30:00-04:00,239.49000549316406,240.5749969482422,239.21499633789062,239.99000549316406,1483299,0.0,0.0,GOOG
2025-10-10 14:30:00-04:00,239.96499633789062,240.1300048828125,238.34010314941406,238.6999969482422,1459912,0.0,0.0,GOOG
2025-10-10 15:30:00-04:00,238.8000030517578,238.8300018310547,236.68499755859375,237.53500366210938,3205652,0.0,0.0,GOOG
