Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-10-13 09:30:00-04:00,240.97000122070312,243.17999267578125,240.75,241.6300048828125,3137872,0.0,0.0,GOOG
2025-10-13 10:30:00-04:00,241.5850067138672,243.25999450683594,240.91000366210938,242.94000244140625,1431030,0.0,0.0,GOOG
2025-10-13 11:30:00-04:00,242.89999389648438,243.8000030517578,242.72999572753906,243.54600524902344,1096593,0.0,0.0,GOOG
2025-10-13 12:30:00-04:00,243.5,243.82000732421875,242.5449981689453,243.01840209960938,1244831,0.0,0.0,GOOG
2025-10-13 13:30:00-04:00,243.00999450683594,244.0399932861328,242.89999389648438,243.8199005126953,780801,0.0,0.0,GOOG
2025-10-13 14:30:00-04:00,243.82000732421875,244.00999450683594,243.25,243.82000732421875,782277,0.0,0.0,GOOG
2025-10-13 15:30:00-04:00,243.80999755859375,244.99000549316406,243.7899932861328,244.64999389648438,1726391,0.0,0.0,GOOG
2025-10-14 09:30:00-04:00,241.86000061035156,245.24000549316406,241.17750549316406,245.11000061035156,3262497,0.0,0.0,GOOG
2025-10-14 10:30:00-04:00,245.0800018310547,246.60000610351562,244.83059692382812,246.11000061035156,2556920,0.0,0.0,GOOG
2025-10-14 11:30:00-04:00,246.14999389648438,248.0240020751953,246.14999389648438,247.46499633789062,1681124,0.0,0.0,GOOG
2025-10-14 12:30:00-04:00,247.5,247.89500427246094,246.6367950439453,247.47999572753906,1026217,0.0,0.0,GOOG
2025-10-14 13:30:00-04:00,247.50999450683594,247.64999389648438,247.05999755859375,247.5500030517578,656961,0.0,0.0,GOOG
2025-10-14 14:30:00-04:00,247.5189971923828,247.5189971923828,246.4857940673828,246.53500366210938,764146,0.0,0.0,GOOG
2025-10-14 15:30:00-04:00,246.5500030517578,246.5800018310547,244.5,246.19000244140625,1868966,0.0,0.0,GOOG
2025-10-15 09:30:00-04:00,247.91000366210938,252.60000610351562,246.7899932861328,251.97000122070312,3814027,0.0,0.0,GOOG
2025-10-15 10:30:00-04:00,251.97000122070312,252.75999450683594,250.41099548339844,251.00999450683594,1835298,0.0,0.0,GOOG
2025-10-15 11:30:00-04:00,250.9398956298828,251.13999938964844,249.22999572753906,249.99000549316406,1219453,0.0,0.0,GOOG
2025-10-15 12:30:00-04:00,249.94000244140625,250.26499938964844,247.44000244140625,248.23500061035156,994289,0.0,0.0,GOOG
2025-10-15 13:30:00-04:00,248.1905059814453,250.7095947265625,248.1905059814453,250.47000122070312,802770,0.0,0.0,GOOG
2025-10-15 14:30:00-04:00,250.47999572753906,251.64999389648438,250.39999389648438,251.17999267578125,1348683,0.0,0.0,GOOG
2025-10-15 15:30:00-04:00,251.1699981689453,251.7899932861328,250.4199981689453,251.72900390625,1885384,0.0,0.0,GOOG
2025-10-16 09:30:00-04:00,252.47000122070312,257.5799865722656,252.38999938964844,255.42999267578125,5904503,0.0,0.0,GOOG
2025-10-16 10:30:00-04:00,255.5413055419922,256.9100036621094,254.72999572753906,254.85000610351562,1906922,0.0,0.0,GOOG
2025-10-16 11:30:00-04:00,254.80999755859375,255.42999267578125,252.8336944580078,252.9149932861328,1403542,0.0,0.0,GOOG
2025-10-16 12:30:00-04:00,252.88999938964844,253.75,251.50999450683594,253.5,1467532,0.0,0.0,GOOG
2025-10-16 13:30:00-04:00,253.4600067138672,253.72999572753906,250.6699981689453,251.64100646972656,1237440,0.0,0.0,GOOG
2025-10-16 14:30:00-04:00,251.64439392089844,252.86000061035156,250.91000366210938,252.11000061035156,1346462,0.0,0.0,GOOG
2025-10-16 15:30:00-04:00,252.15049743652344,252.74000549316406,251.61000061035156,251.8800048828125,2758143,0.0,0.0,GOOG
2025-10-17 09:30:00-04:00,251.34500122070312,252.88999938964844,248.58999633789062,252.1300048828125,4548744,0.0,0.0,GOOG
2025-10-17 10:30:00-04:00,252.0800018310547,252.47999572753906,250.625,251.0399932861328,2490852,0.0,0.0,GOOG
2025-10-17 11:30:00-04:00,251.05999755859375,253.67999267578125,250.33999633789062,253.5500030517578,1602856,0.0,0.0,GOOG
2025-10-17 12:30:00-04:00,253.5500030517578,253.92990112304688,251.83999633789062,252.3524932861328,1283842,0.0,0.0,GOOG
2025-10-17 13:30:00-04:00,252.3000030517578,254.8769989013672,252.22999572753906,254.3000030517578,1256385,0.0,0.0,GOOG
2025-10-17 14:30:00-04:00,254.28550720214844,254.4499969482422,253.11000061035156,253.8300018310547,1424354,0.0,0.0,GOOG
2025-10-17 15:30:00-04:00,253.83999633789062,254.2100067138672,253.36000061035156,253.82000732421875,2057389,0.0,0.0,GOOG
