Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-10-24 09:30:00-04:00,737.3200073242188,739.280029296875,732.2000122070312,736.2949829101562,2288601,0.0,0.0,META
2025-10-24 10:30:00-04:00,736.0999755859375,737.27001953125,731.1500244140625,733.6500244140625,1244080,0.0,0.0,META
2025-10-24 11:30:00-04:00,733.7899780273438,734.8087158203125,731.580078125,734.2050170898438,1087570,0.0,0.0,META
2025-10-24 12:30:00-04:00,734.3511962890625,737.6699829101562,734.3511962890625,737.34228515625,740572,0.0,0.0,META
2025-10-24 13:30:00-04:00,737.4500122070312,738.9099731445312,736.6900024414062,738.531005859375,714355,0.0,0.0,META
2025-10-24 14:30:00-04:00,738.5850219726562,741.2100219726562,738.280029296875,739.3300170898438,1052833,0.0,0.0,META
2025-10-24 15:30:00-04:00,739.2000122070312,739.60498046875,736.6599731445312,738.510009765625,922328,0.0,0.0,META
2025-10-27 09:30:00-04:00,749.5700073242188,755.739990234375,748.530029296875,753.2777709960938,2857490,0.0,0.0,META
2025-10-27 10:30:00-04:00,753.2800903320312,755.0,748.760009765625,750.4500122070312,1567034,0.0,0.0,META
2025-10-27 11:30:00-04:00,750.5081787109375,752.969970703125,750.1199951171875,750.8099975585938,1039657,0.0,0.0,META
2025-10-27 12:30:00-04:00,750.7659301757812,751.0599975585938,748.1699829101562,748.655029296875,1215900,0.0,0.0,META
2025-10-27 13:30:00-04:00,748.77001953125,751.52001953125,748.010009765625,750.9000244140625,711462,0.0,0.0,META
2025-10-27 14:30:00-04:00,750.9199829101562,751.5999755859375,750.0,750.72998046875,695283,0.0,0.0,META
2025-10-27 15:30:00-04:00,750.6799926757812,754.3400268554688,750.4976806640625,750.9600219726562,1284375,0.0,0.0,META
2025-10-28 09:30:00-04:00,752.989990234375,758.3900146484375,747.0001220703125,747.3499755859375,3103414,0.0,0.0,META
2025-10-28 10:30:00-04:00,747.3400268554688,754.7000122070312,745.5200805664062,754.3499755859375,1786041,0.0,0.0,META
2025-10-28 11:30:00-04:00,754.375,754.7000122070312,750.5599975585938,751.9650268554688,1290682,0.0,0.0,META
2025-10-28 12:30:00-04:00,752.0700073242188,756.2100219726562,750.7999877929688,756.1099853515625,1305274,0.0,0.0,META
2025-10-28 13:30:00-04:00,756.0549926757812,756.6500244140625,754.2000122070312,754.802978515625,829164,0.0,0.0,META
2025-10-28 14:30:00-04:00,754.9500122070312,755.6798706054688,752.0,753.7349853515625,983474,0.0,0.0,META
2025-10-28 15:30:00-04:00,753.6799926757812,753.6799926757812,750.7999877929688,751.3699951171875,1428073,0.0,0.0,META
2025-10-29 09:30:00-04:00,754.75,759.155029296875,745.1400146484375,750.1400146484375,4227356,0.0,0.0,META
2025-10-29 10:30:00-04:00,750.1500244140625,750.77001953125,746.5,748.5,1656392,0.0,0.0,META
2025-10-29 11:30:00-04:00,748.4099731445312,751.9400024414062,747.510009765625,750.469970703125,1210653,0.0,0.0,META
2025-10-29 12:30:00-04:00,750.2999877929688,750.9400024414062,747.77001953125,749.5700073242188,1095721,0.0,0.0,META
2025-10-29 13:30:00-04:00,749.4000244140625,749.8099975585938,746.989990234375,748.5050048828125,1077386,0.0,0.0,META
2025-10-29 14:30:00-04:00,748.4500122070312,750.2000122070312,742.510009765625,747.5999755859375,2369938,0.0,0.0,META
2025-10-29 15:30:00-04:00,747.7849731445312,755.5999755859375,746.1799926757812,752.0,2625240,0.0,0.0,META
2025-10-30 09:30:00-04:00,668.75,672.0,650.1699829101562,662.7374877929688,21283156,0.0,0.0,META
